calories_g,fat_g,carbohydrates_g,protein_g,cholesterol_mg,sodium_mg
409.0,14.3,67.4,6.3, 0  ,900.0
131.0,2.9,0.8,23.8, 66 ,275.0
630.0,24.7,75.9,25.3, 65  ,1219.0
448.0,37.6,5.8,22.0, 100  ,717.0
524.0,31.4,38.3,22.3, 81 ,604.0
633.0,36.5,37.6,37.8, 102  ,1555.0
658.0,42.1,32.1,36.9, 115  ,2123.0
341.0,15.6,36.4,13.7, 48  ,579.0
576.0,17.0,60.3,43.0, 99 ,1294.0
313.0,20.0,15.8,18.6, 46  ,777.0
402.0,20.5,43.9,13.0, 14  ,778.0
429.0,9.2,32.0,35.1, 134  ,203.0
225.0,10.0,10.8,22.2, 107  ,536.0
343.0,23.5,17.0,9.7, 41  ,785.0
308.0,18.6,7.8,29.0, 290  ,837.0
367.0,16.2,49.8,8.0, 0  ,25.0
271.0,2.8,39.3,23.3, 61 ,427.0
321.0,3.1,49.6,25.3, 65 ,411.0
308.0,12.7,27.7,21.3, 53 ,1013.0
300.0,24.4,12.6,8.5, 82  ,258.0
584.0,43.4,4.7,42.6, 170 ,160.0
330.0,14.7,23.1,25.9, 312  ,955.0
491.0,19.2,44.8,33.2, 222  ,534.0
298.0,13.4,39.2,7.3, 24  ,671.0
393.0,30.3,15.4,14.5, 67  ,1260.0
182.0,1.7,6.0,28.4, 68 ,89.0
448.0,20.2,42.8,23.7, 50 ,1457.0
205.0,9.8,3.2,25.2, 67 ,62.0
244.0,11.1,2.8,27.6, 76 ,99.0
556.0,20.7,60.1,33.7, 99 ,446.0
632.0,30.8,30.1,41.0, 407  ,609.0
449.0,22.4,32.9,28.2, 79 ,742.0
675.0,39.4,32.2,47.7, 136  ,1298.0
713.0,36.9,43.8,50.0, 193  ,1046.0
777.0,63.1,9.5,37.5, 317  ,534.0
658.0,24.1,74.6,36.4, 103  ,1540.0
431.0,21.0,36.2,24.8, 79  ,1109.0
484.0,31.0,15.8,33.7, 147  ,2071.0
691.0,44.2,35.4,37.3, 129  ,1574.0
826.0,35.4,80.1,43.7, 142 ,1588.0
244.0,8.9,27.0,13.4, 34  ,483.0
522.0,31.5,28.6,29.7, 259  ,893.0
540.0,36.7,25.7,22.9, 59  ,870.0
388.0,23.6,10.1,28.1, 88  ,390.0
559.0,13.4,49.6,58.3, 127  ,3004.0
343.0,28.2,8.4,13.2, 71 ,804.0
425.0,23.5,25.9,30.4, 87  ,985.0
465.0,26.1,28.4,28.1, 134  ,1560.0
469.0,26.0,30.8,27.2, 142  ,949.0
472.0,30.6,29.3,20.6, 95 ,488.0
615.0,13.1,107.0,16.1, 38  ,1524.0
211.0,15.7,6.0,11.7, 41  ,113.0
168.0,9.3,13.0,8.8, 21  ,510.0
404.0,16.4,33.2,30.2, 52  ,2483.0
139.0,4.6,15.9,8.7, 42  ,119.0
332.0,13.4,33.5,19.8, 46 ,713.0
370.0,22.1,1.1,39.4, 112  ,109.0
455.0,9.1,53.5,38.6, 169  ,828.0
1050.0,65.5,69.1,49.5, 426  ,823.0
474.0,7.2,58.1,32.8, 74 ,577.0
427.0,15.9,31.8,34.8, 100  ,2426.0
681.0,45.1,35.0,30.6, 233  ,1012.0
335.0,7.5,51.4,18.6, 0  ,322.0
523.0,34.6,37.9,14.0, 51  ,1253.0
157.0,10.9,8.9,6.4, 32  ,195.0
235.0,7.9,19.5,20.9, 60  ,509.0
458.0,23.6,40.0,22.3, 102  ,461.0
479.0,22.6,34.4,34.5, 97  ,541.0
739.0,29.7,65.2,45.7, 136 ,198.0
614.0,27.3,57.3,27.1, 28  ,956.0
825.0,42.5,42.0,65.1, 191  ,1402.0
493.0,29.8,35.4,21.0, 84  ,754.0
173.0,9.5,0.3,20.4, 80  ,163.0
490.0,36.1,19.2,21.4, 68  ,992.0
755.0,40.6,67.5,33.2, 94  ,401.0
61.0,1.4,9.2,4.3, 31  ,110.0
399.0,11.8,47.4,27.1, 63  ,987.0
464.0,15.8,54.4,25.2, 99 ,1089.0
95.0,0.7,18.5,4.2, 0  ,187.0
885.0,45.0,66.7,38.7, 136 ,2218.0
261.0,8.6,16.2,28.9, 68 ,90.0
194.0,6.9,16.3,15.8, 35  ,367.0
413.0,21.3,26.7,27.4, 110  ,601.0
684.0,29.2,92.1,20.6, 6  ,1707.0
367.0,9.3,46.8,22.6, 53  ,406.0
172.0,3.3,6.3,27.8, 74  ,273.0
482.0,14.9,42.6,39.9, 259  ,785.0
356.0,11.4,52.0,13.5, 14  ,1093.0
339.0,12.6,23.9,30.9, 74  ,242.0
374.0,21.6,8.3,26.3, 162  ,319.0
278.0,13.2,24.3,15.9, 75  ,657.0
167.0,5.9,16.1,11.7, 20  ,281.0
330.0,11.8,9.6,39.3, 111 ,387.0
754.0,45.6,36.2,50.4, 146 ,414.0
535.0,20.2,36.3,50.5, 142 ,1105.0
213.0,11.2,5.4,21.2, 70  ,772.0
249.0,10.0,8.1,30.1, 77 ,388.0
155.0,2.9,5.4,25.1, 67 ,248.0
271.0,11.5,30.9,12.6, 43  ,703.0
148.0,9.7,3.3,10.9, 39  ,377.0
402.0,20.3,12.6,35.5, 133 ,580.0
273.0,7.2,14.8,38.3, 62  ,778.0
183.0,5.5,24.1,9.9, 20 ,71.0
424.0,26.8,14.9,30.4, 117  ,1427.0
358.0,14.0,37.6,21.3, 54  ,929.0
462.0,16.6,40.7,36.8, 95 ,738.0
386.0,14.1,46.3,28.3, 57  ,2229.0
663.0,30.1,54.5,43.3, 133 ,995.0
359.0,21.6,7.6,34.0, 92 ,523.0
619.0,17.7,79.5,31.2, 14  ,706.0
917.0,53.3,67.1,44.7, 180 ,1730.0
418.0,18.7,30.6,27.8, 59  ,796.0
329.0,15.1,9.9,27.6, 117  ,936.0
351.0,20.6,12.0,28.7, 79  ,905.0
297.0,7.9,32.9,24.6, 76  ,67.0
431.0,26.2,1.3,44.8, 420  ,672.0
316.0,6.6,45.4,17.1, 14  ,763.0
408.0,27.3,24.3,17.7, 98  ,506.0
432.0,20.5,53.2,11.5, 34  ,66.0
717.0,26.2,83.5,21.1, 38  ,686.0
431.0,18.2,32.5,34.0, 116 ,308.0
468.0,16.5,59.2,22.9, 39  ,1224.0
533.0,31.5,44.7,18.9, 87  ,741.0
333.0,16.5,27.8,17.6, 86  ,844.0
277.0,8.2,4.3,43.7, 139  ,1670.0
156.0,10.2,6.4,9.3, 29  ,473.0
556.0,28.2,42.3,33.6, 89  ,1901.0
209.0,8.0,22.0,12.4, 57 ,622.0
532.0,25.1,48.5,29.0, 90  ,287.0
150.0,6.2,1.9,18.5, 34  ,1286.0
450.0,14.3,57.3,22.4, 64  ,814.0
329.0,8.1,37.8,24.8, 76 ,836.0
669.0,31.8,22.7,74.2, 250  ,1092.0
383.0,20.8,22.1,26.4, 85  ,598.0
747.0,59.2,12.9,40.8, 190  ,844.0
178.0,7.2,2.7,24.6, 65  ,703.0
604.0,34.2,28.1,46.5, 127 ,1183.0
605.0,32.8,40.3,38.2, 75  ,707.0
325.0,21.5,4.3,27.7, 102 ,394.0
310.0,16.5,14.8,26.0, 125  ,783.0
360.0,3.7,64.3,20.1, 0  ,244.0
464.0,32.1,10.9,31.5, 100  ,1139.0
829.0,37.3,91.9,36.4, 189 ,689.0
141.0,7.3,17.8,2.8, 0  ,408.0
323.0,11.7,30.8,22.1, 40  ,3304.0
204.0,8.4,9.0,20.7, 72 ,175.0
612.0,20.5,81.7,24.0, 122  ,373.0
562.0,25.2,45.3,36.3, 223 ,648.0
683.0,55.8,2.3,40.7, 161  ,831.0
679.0,47.5,6.4,54.0, 188  ,969.0
491.0,18.3,43.9,23.6, 73  ,314.0
370.0,21.6,0.4,38.2, 126  ,199.0
609.0,29.8,59.5,24.4, 117  ,1792.0
473.0,28.0,38.6,16.3, 143  ,1055.0
603.0,32.1,50.8,30.0, 74 ,1004.0
304.0,1.7,38.9,33.0, 68 ,2841.0
365.0,15.6,13.3,40.5, 127  ,275.0
244.0,16.2,9.5,16.0, 57 ,181.0
580.0,22.1,52.4,38.6, 122 ,1491.0
242.0,8.3,30.3,11.2, 27  ,395.0
185.0,5.5,27.4,5.8, 35 ,592.0
336.0,19.8,8.2,29.4, 84  ,376.0
294.0,14.9,24.6,15.5, 42 ,1586.0
358.0,4.6,52.7,27.4, 65  ,901.0
296.0,14.8,10.0,29.2, 91  ,623.0
430.0,22.3,28.0,29.6, 83  ,994.0
807.0,19.7,66.7,86.3, 239  ,2523.0
392.0,10.5,45.9,28.2, 94 ,737.0
470.0,32.4,22.4,26.7, 0 ,1295.0
240.0,9.1,31.3,7.8, 26  ,424.0
595.0,25.2,59.6,37.3, 169 ,205.0
287.0,5.8,32.0,26.5, 55 ,459.0
215.0,12.9,5.3,18.8, 66 ,392.0
252.0,8.5,28.9,15.4, 34  ,1535.0
158.0,5.7,19.5,7.5, 13  ,514.0
626.0,26.7,69.4,25.5, 25  ,1051.0
327.0,5.6,41.6,25.4, 65  ,67.0
537.0,25.3,49.6,26.9, 118  ,669.0
710.0,49.2,38.6,28.2, 120  ,1261.0
97.0,2.3,15.4,3.5, 15  ,103.0
380.0,21.4,22.4,23.5, 76  ,419.0
439.0,19.3,14.9,49.1, 134  ,142.0
457.0,31.4,19.2,27.0, 92  ,2800.0
361.0,14.4,39.7,20.9, 35  ,1067.0
449.0,21.8,12.9,32.7, 79  ,449.0
221.0,7.6,11.9,27.1, 70 ,403.0
590.0,47.4,31.7,29.6, 99  ,547.0
214.0,8.7,19.9,13.4, 32  ,303.0
239.0,12.4,28.3,5.2, 31  ,84.0
304.0,5.6,27.8,35.8, 0  ,2912.0
392.0,14.4,34.4,32.9, 126  ,936.0
680.0,28.2,67.5,37.1, 96 ,1832.0
520.0,30.7,2.2,55.1, 188 ,886.0
251.0,9.6,32.4,11.1, 12  ,347.0
318.0,16.4,26.8,15.3, 43 ,712.0
380.0,26.8,8.8,25.3, 167  ,726.0
380.0,14.0,33.1,31.7, 68 ,938.0
471.0,13.0,54.6,36.6, 97 ,928.0
596.0,41.4,19.4,35.9, 203  ,1483.0
458.0,12.9,58.2,28.8, 56 ,269.0
597.0,38.3,31.6,30.4, 80  ,498.0
449.0,29.7,4.5,40.0, 140 ,134.0
607.0,32.9,49.2,27.6, 92  ,1471.0
293.0,18.7,5.8,24.9, 88  ,526.0
671.0,50.8,17.9,39.7, 224 ,257.0
579.0,48.1,1.9,33.6, 117 ,791.0
723.0,43.0,47.1,31.1, 114 ,1483.0
334.0,24.0,18.1,11.3, 125  ,469.0
633.0,53.5,1.3,32.5, 127 ,3588.0
236.0,14.9,4.9,19.5, 69  ,355.0
318.0,10.3,28.9,27.5, 69  ,544.0
460.0,30.3,28.1,19.9, 40 ,819.0
612.0,31.4,70.2,16.5, 82  ,289.0
568.0,19.3,79.0,21.0, 56  ,757.0
116.0,3.5,5.3,15.4, 39  ,635.0
256.0,3.2,29.6,25.6, 67 ,762.0
296.0,19.0,5.8,23.7, 44  ,763.0
395.0,15.7,8.9,52.3, 175  ,446.0
855.0,64.6,11.4,54.5, 233  ,250.0
211.0,9.8,28.9,9.9, 24  ,509.0
238.0,15.3,14.0,11.6, 40  ,333.0
1015.0,40.5,67.0,40.2, 130 ,379.0
476.0,29.8,2.8,46.1, 164  ,329.0
392.0,12.1,36.0,32.9, 90 ,768.0
1101.0,66.5,98.5,36.2, 127 ,2052.0
217.0,5.4,7.2,28.6, 69 ,454.0
438.0,17.4,55.1,16.6, 19  ,830.0
584.0,22.2,55.2,38.1, 78  ,1263.0
589.0,35.5,41.7,26.4, 198  ,1294.0
834.0,45.2,61.6,45.8, 192  ,1802.0
649.0,35.1,50.5,31.7, 153  ,736.0
1337.0,121.0,43.5,23.0, 82 ,3293.0
445.0,29.8,11.9,32.0, 100  ,397.0
661.0,28.6,62.3,42.2, 81 ,547.0
358.0,14.7,27.1,28.7, 85 ,938.0
419.0,20.7,21.3,40.2, 88 ,630.0
108.0,2.0,5.1,12.0, 33  ,231.0
372.0,19.0,23.0,27.1, 69  ,403.0
400.0,14.8,3.7,59.5, 161 ,3134.0
613.0,20.7,70.8,38.2, 92 ,576.0
760.0,34.5,69.7,42.3, 109 ,741.0
719.0,40.5,34.9,50.5, 132  ,2247.0
169.0,2.8,10.7,24.7, 67 ,117.0
197.0,8.1,13.6,18.3, 41  ,784.0
621.0,15.3,102.4,19.7, 148 ,1346.0
394.0,28.2,2.6,30.8, 108  ,134.0
333.0,9.9,41.1,18.5, 59 ,558.0
378.0,14.9,27.9,22.8, 68  ,616.0
370.0,16.8,35.6,20.9, 88 ,648.0
387.0,21.4,31.1,17.4, 89 ,1030.0
354.0,18.8,18.2,28.3, 84  ,619.0
279.0,4.4,47.2,15.3, 0  ,141.0
248.0,9.3,12.1,29.2, 79 ,645.0
1361.0,105.5,39.3,59.3, 230  ,2746.0
131.0,0.7,31.0,2.8, 0  ,187.0
731.0,37.6,60.6,41.0, 94 ,2050.0
482.0,19.6,46.3,31.4, 133 ,578.0
710.0,48.2,46.6,25.4, 104  ,1903.0
885.0,36.5,62.3,74.2, 215 ,955.0
461.0,23.7,33.3,30.4, 51  ,761.0
391.0,25.0,9.3,35.4, 66 ,315.0
171.0,5.1,28.7,3.0, 0  ,6.0
607.0,45.0,28.5,24.6, 95 ,807.0
613.0,50.8,3.9,30.1, 192  ,517.0
365.0,9.6,43.0,28.3, 142  ,441.0
246.0,7.6,31.9,12.7, 63  ,344.0
308.0,9.5,34.0,22.2, 118  ,1282.0
29.0,1.7,0.8,2.6, 5 ,59.0
735.0,19.7,104.8,30.5, 76  ,837.0
948.0,49.5,98.6,28.6, 112  ,1242.0
653.0,44.9,28.4,33.7, 108 ,1554.0
245.0,8.7,33.8,9.6, 0  ,731.0
381.0,20.8,38.4,12.0, 34  ,618.0
1355.0,81.9,111.5,42.9, 201 ,1219.0
687.0,45.7,28.5,43.3, 77  ,464.0
357.0,13.6,40.8,18.3, 36 ,844.0
138.0,9.4,7.7,6.2, 64  ,253.0
315.0,10.3,17.3,37.6, 92 ,541.0
351.0,25.4,3.1,28.0, 86  ,226.0
516.0,19.7,72.5,13.0, 0  ,44.0
289.0,11.2,39.1,5.4, 15  ,403.0
413.0,18.2,52.6,10.0, 19  ,387.0
314.0,11.4,35.7,17.4, 49  ,195.0
280.0,17.1,15.4,17.4, 118 ,541.0
436.0,31.9,26.1,15.0, 116 ,260.0
296.0,11.5,41.5,8.1, 1  ,833.0
720.0,31.0,68.3,39.7, 131  ,1413.0
398.0,17.1,39.7,23.4, 58  ,1169.0
578.0,16.2,40.6,77.0, 34  ,1877.0
175.0,6.8,24.1,5.4, 8  ,29.0
493.0,15.0,24.8,61.1, 709  ,1092.0
472.0,28.3,37.5,17.0, 33  ,353.0
554.0,28.6,46.1,27.5, 225 ,1271.0
798.0,51.6,40.0,41.1, 142 ,911.0
189.0,7.6,12.6,16.9, 70 ,587.0
247.0,3.0,27.4,25.6, 67 ,687.0
612.0,30.6,64.6,21.1, 108  ,1139.0
320.0,25.1,2.7,21.1, 79 ,217.0
427.0,15.0,22.9,40.4, 143 ,651.0
317.0,23.9,6.2,19.8, 98 ,349.0
648.0,35.3,49.0,34.1, 104  ,882.0
411.0,29.6,19.2,18.5, 72  ,1119.0
414.0,15.6,51.9,17.7, 46  ,307.0
602.0,25.1,68.4,15.9, 48  ,791.0
225.0,10.1,30.7,3.5, 23  ,407.0
323.0,17.2,19.5,24.7, 65 ,100.0
367.0,10.3,33.2,35.0, 71 ,356.0
358.0,17.5,30.7,17.9, 42  ,1012.0
978.0,69.1,34.7,55.1, 236  ,1443.0
320.0,18.7,3.6,31.3, 97 ,1125.0
497.0,43.8,5.3,20.8, 37  ,371.0
695.0,43.5,41.5,31.6, 81 ,1026.0
560.0,16.6,70.0,32.2, 49  ,1476.0
739.0,46.9,34.4,43.8, 136 ,1844.0
439.0,23.5,13.0,42.9, 129 ,426.0
456.0,20.7,44.0,22.7, 48  ,398.0
175.0,6.1,2.3,26.3, 70 ,381.0
372.0,15.5,34.7,24.8, 45  ,676.0
342.0,18.9,25.0,20.1, 79 ,522.0
100.0,2.5,4.9,14.2, 129  ,398.0
279.0,6.7,29.1,25.4, 67 ,1540.0
379.0,16.0,3.1,52.5, 140  ,606.0
569.0,19.3,63.0,34.9, 243  ,574.0
681.0,52.9,20.2,29.0, 122  ,625.0
509.0,19.9,46.3,37.8, 99  ,1435.0
424.0,22.4,23.9,33.9, 77 ,1619.0
317.0,19.1,9.9,24.3, 76 ,369.0
233.0,14.4,5.1,20.2, 71  ,356.0
341.0,27.9,7.7,14.4, 61  ,369.0
806.0,54.0,43.1,36.2, 181  ,664.0
332.0,20.5,1.7,22.5, 79  ,352.0
512.0,22.4,52.4,26.6, 109  ,313.0
668.0,52.4,23.3,24.6, 228  ,770.0
368.0,4.4,38.8,41.1, 345  ,7350.0
804.0,57.2,23.4,36.8, 239 ,599.0
247.0,4.7,44.0,8.3, 10  ,31.0
301.0,5.2,34.7,28.4, 68 ,79.0
493.0,31.1,8.9,42.8, 141 ,1621.0
463.0,32.6,5.7,32.9, 128 ,130.0
250.0,3.1,29.9,27.0, 67 ,59.0
655.0,40.1,56.6,17.0, 131  ,391.0
679.0,42.2,47.8,30.1, 93  ,1544.0
300.0,11.9,10.3,32.1, 105  ,207.0
567.0,11.9,88.1,28.3, 59  ,1299.0
248.0,4.7,4.3,44.8, 123  ,78.0
424.0,21.3,18.2,39.0, 128 ,1528.0
254.0,12.4,8.6,28.0, 66 ,664.0
532.0,32.9,26.2,32.5, 173  ,1691.0
507.0,29.5,30.6,29.5, 89  ,2070.0
207.0,7.2,2.8,31.0, 230  ,472.0
686.0,53.2,39.7,16.8, 157  ,486.0
530.0,15.3,65.6,32.5, 79  ,920.0
475.0,21.9,54.7,16.9, 48  ,732.0
481.0,14.8,62.4,26.3, 34  ,890.0
229.0,8.0,31.4,8.9, 8  ,307.0
278.0,13.8,8.3,30.2, 86 ,161.0
389.0,23.8,11.9,31.6, 149  ,725.0
284.0,7.8,38.6,14.3, 21  ,472.0
573.0,30.3,46.4,29.4, 120  ,418.0
197.0,13.6,6.5,13.3, 42 ,495.0
265.0,11.8,2.6,34.6, 141 ,1050.0
238.0,2.5,49.1,4.2, 5  ,166.0
477.0,14.3,56.9,34.7, 98  ,907.0
508.0,14.9,45.8,45.7, 110  ,1294.0
337.0,24.8,10.8,17.3, 57 ,687.0
548.0,41.5,18.3,26.4, 75 ,661.0
60.0,2.7,1.8,7.0, 17 ,25.0
483.0,40.6,5.0,24.4, 130  ,155.0
646.0,33.0,46.1,39.6, 173  ,1388.0
878.0,28.4,111.0,40.4, 93  ,972.0
654.0,33.1,62.4,13.3, 98  ,497.0
212.0,4.5,35.7,7.1, 62  ,574.0
462.0,13.9,59.9,23.9, 36  ,1028.0
705.0,37.2,37.8,53.7, 163 ,1350.0
573.0,39.6,10.1,40.9, 125 ,789.0
646.0,37.8,26.7,46.5, 175 ,737.0
402.0,14.5,50.7,5.5, 0  ,1054.0
977.0,52.0,34.6,71.0, 310 ,1695.0
882.0,69.9,20.5,47.2, 179 ,553.0
295.0,9.7,32.5,19.3, 56 ,1766.0
545.0,31.0,33.1,33.0, 111 ,801.0
423.0,13.6,54.0,20.4, 83 ,1054.0
510.0,12.6,58.0,32.4, 96  ,506.0
1943.0,164.6,47.2,66.8, 345  ,912.0
577.0,24.0,62.3,28.4, 121  ,661.0
286.0,15.7,15.7,16.3, 76  ,245.0
534.0,29.3,29.7,36.5, 141  ,1048.0
280.0,14.3,12.8,22.6, 71  ,304.0
327.0,17.1,31.3,12.0, 45  ,607.0
571.0,29.4,47.5,29.7, 72  ,949.0
376.0,19.5,24.2,24.5, 136  ,1010.0
601.0,23.7,45.8,50.4, 157 ,310.0
567.0,41.5,6.0,35.8, 136  ,484.0
374.0,23.3,11.0,28.7, 74  ,1181.0
252.0,2.7,33.0,23.6, 65 ,441.0
275.0,3.8,31.7,25.3, 61 ,1328.0
354.0,8.2,37.4,33.6, 75 ,1312.0
345.0,13.9,19.4,33.8, 105 ,1042.0
484.0,19.1,32.5,43.6, 166 ,1486.0
578.0,24.6,57.3,30.2, 60  ,1171.0
829.0,39.3,85.6,40.3, 99  ,299.0
322.0,17.9,5.7,30.4, 93 ,508.0
975.0,53.0,61.8,63.3, 283  ,1767.0
249.0,14.5,4.7,24.8, 71 ,505.0
267.0,13.4,7.3,25.3, 75 ,1000.0
278.0,7.2,38.1,15.5, 27  ,1308.0
456.0,26.6,23.5,29.3, 154  ,1149.0
311.0,8.8,48.6,11.5, 0  ,830.0
372.0,11.7,32.1,36.4, 99  ,2607.0
371.0,14.2,39.0,22.6, 29  ,676.0
529.0,43.2,11.9,16.2, 104  ,1018.0
735.0,28.2,71.3,45.2, 396 ,779.0
188.0,8.1,9.4,16.7, 60  ,1148.0
953.0,31.1,63.8,101.0, 230  ,10693.0
79.0,3.7,10.3,3.5, 0  ,154.0
385.0,21.3,16.8,28.7, 73  ,294.0
711.0,50.1,0.0,61.9, 219  ,207.0
172.0,6.5,2.6,14.0, 37  ,705.0
457.0,11.1,69.5,16.5, 32  ,1414.0
207.0,7.7,26.0,9.4, 14  ,508.0
691.0,25.8,45.3,44.8, 407  ,570.0
402.0,17.6,54.5,6.7, 58  ,1249.0
732.0,36.2,73.3,27.6, 89 ,1660.0
441.0,24.9,24.7,29.7, 170  ,395.0
460.0,22.0,0.1,61.2, 179  ,148.0
424.0,28.9,28.8,10.0, 90  ,290.0
434.0,27.0,28.7,21.8, 47 ,664.0
365.0,12.4,43.8,19.2, 52  ,863.0
414.0,20.7,25.4,29.3, 79  ,714.0
573.0,40.2,25.4,27.9, 136  ,1435.0
677.0,39.4,27.6,53.4, 172 ,1695.0
792.0,62.9,3.0,47.8, 155  ,824.0
595.0,25.8,68.3,24.3, 54  ,1757.0
376.0,26.8,3.0,29.0, 115  ,966.0
536.0,35.2,7.8,45.0, 133  ,3118.0
384.0,19.7,36.1,15.0, 55 ,264.0
660.0,44.5,17.0,45.9, 207  ,1643.0
208.0,6.5,22.1,15.0, 48  ,2186.0
210.0,7.9,10.2,24.2, 59 ,297.0
749.0,27.5,100.2,29.0, 0  ,1002.0
602.0,29.9,45.4,36.5, 106  ,1176.0
427.0,19.9,42.8,22.3, 54  ,38.0
447.0,26.4,32.2,19.6, 45  ,1325.0
245.0,9.3,12.4,26.3, 75 ,80.0
381.0,28.1,16.0,17.6, 99 ,164.0
823.0,23.0,99.4,57.3, 102 ,782.0
240.0,9.9,14.1,24.6, 59 ,62.0
222.0,11.7,10.0,19.1, 60  ,58.0
348.0,13.3,12.1,46.8, 127 ,1023.0
440.0,27.8,15.5,32.0, 103 ,880.0
350.0,14.2,6.2,46.2, 86  ,1621.0
309.0,21.2,9.0,22.2, 56  ,555.0
371.0,15.2,35.4,21.6, 89  ,307.0
304.0,9.6,10.9,42.9, 77  ,2336.0
326.0,20.3,13.0,23.2, 75  ,868.0
438.0,28.2,17.7,29.0, 98  ,255.0
283.0,8.2,29.4,21.8, 41 ,767.0
391.0,17.4,33.9,22.0, 69  ,771.0
481.0,22.8,10.1,59.6, 173 ,1472.0
407.0,24.3,26.1,20.2, 52 ,783.0
401.0,20.1,30.7,24.5, 120  ,1047.0
824.0,41.3,34.8,60.8, 173  ,793.0
367.0,17.0,26.8,25.0, 75  ,748.0
312.0,17.1,6.6,30.7, 97 ,609.0
655.0,28.1,65.0,34.9, 87  ,1310.0
1054.0,86.8,44.7,24.1, 195  ,1314.0
247.0,10.7,24.3,13.9, 81  ,788.0
472.0,19.8,64.0,8.8, 41  ,855.0
420.0,25.6,31.4,18.1, 87  ,531.0
710.0,56.5,3.7,47.3, 155  ,148.0
616.0,30.3,49.1,35.0, 76  ,229.0
418.0,17.4,34.1,28.0, 69  ,1049.0
635.0,15.6,85.5,14.9, 46  ,813.0
305.0,17.5,8.3,28.1, 96 ,1102.0
575.0,33.4,38.7,29.8, 87  ,1262.0
589.0,35.5,45.6,21.2, 64  ,1391.0
399.0,24.4,1.8,40.7, 130  ,175.0
780.0,39.4,74.3,33.1, 118 ,2489.0
457.0,29.7,28.0,20.6, 52  ,132.0
301.0,0.9,60.8,10.6, 0  ,292.0
264.0,5.0,47.6,9.5, 0  ,10.0
600.0,28.7,37.6,46.4, 139 ,137.0
413.0,9.3,46.6,34.3, 106 ,226.0
502.0,12.6,75.2,29.2, 36 ,452.0
317.0,14.6,29.2,18.6, 47  ,751.0
354.0,14.7,33.9,21.2, 49  ,825.0
407.0,14.9,45.2,23.4, 52  ,626.0
304.0,12.2,37.4,11.6, 68  ,1294.0
62.0,0.6,5.1,9.8, 85  ,100.0
347.0,23.9,1.9,29.6, 117  ,407.0
778.0,49.9,30.2,52.4, 333  ,749.0
728.0,49.4,44.3,27.8, 145  ,961.0
189.0,7.7,1.6,27.1, 84  ,472.0
496.0,9.6,53.0,49.4, 119  ,759.0
499.0,21.5,60.6,8.7, 34  ,1127.0
202.0,3.7,24.7,16.8, 38  ,1261.0
169.0,5.2,22.4,8.1, 86 ,270.0
448.0,11.7,62.2,23.6, 64 ,1949.0
188.0,8.5,23.7,4.1, 0  ,321.0
616.0,30.2,67.2,17.4, 58  ,1149.0
452.0,19.4,41.7,27.2, 88  ,1185.0
539.0,22.8,53.1,30.1, 81  ,1389.0
453.0,21.8,48.1,27.4, 38  ,1974.0
392.0,27.8,2.9,32.8, 98 ,1142.0
381.0,14.6,33.9,27.6, 95  ,214.0
317.0,14.5,25.3,20.5, 76 ,1396.0
489.0,35.4,16.1,28.1, 88  ,132.0
585.0,11.3,89.7,29.4, 200 ,1791.0
370.0,28.3,11.8,14.8, 75  ,1241.0
392.0,13.1,37.9,32.8, 85 ,533.0
513.0,11.6,59.2,41.2, 82 ,819.0
310.0,18.7,9.5,27.5, 83  ,1018.0
691.0,44.2,40.9,34.0, 156 ,768.0
308.0,12.0,41.8,10.5, 2  ,233.0
442.0,18.1,41.5,28.3, 69  ,1271.0
407.0,25.8,0.6,41.8, 102 ,212.0
423.0,22.9,33.6,19.3, 52  ,1234.0
367.0,29.3,2.4,24.2, 147  ,284.0
500.0,36.1,22.1,25.8, 58 ,437.0
425.0,10.9,28.5,49.5, 127  ,830.0
592.0,41.4,11.5,42.3, 65  ,1875.0
262.0,14.5,18.5,13.8, 37  ,462.0
631.0,39.4,17.0,38.9, 146  ,414.0
541.0,23.7,63.3,18.2, 24 ,1026.0
501.0,23.3,37.1,35.9, 105 ,935.0
506.0,31.3,38.4,18.7, 75  ,1550.0
434.0,30.4,22.0,20.1, 72  ,1342.0
207.0,13.3,13.2,12.8, 0  ,606.0
547.0,29.7,44.8,19.3, 148  ,756.0
522.0,27.0,42.6,28.5, 115  ,1059.0
233.0,11.3,17.4,17.3, 46  ,1044.0
64.0,4.8,3.1,2.0, 24  ,236.0
282.0,14.8,7.1,28.3, 51  ,1330.0
435.0,7.3,61.2,31.3, 61 ,498.0
696.0,22.4,86.3,36.5, 106 ,1516.0
341.0,15.4,37.9,12.0, 42 ,401.0
784.0,18.7,124.4,28.4, 201  ,682.0
451.0,10.8,51.6,32.5, 173  ,216.0
569.0,15.9,81.7,26.1, 57 ,915.0
315.0,17.7,17.4,22.1, 86 ,210.0
311.0,17.7,14.0,24.9, 55 ,275.0
442.0,11.0,60.6,27.9, 68 ,1055.0
415.0,19.7,49.7,11.3, 24  ,312.0
561.0,32.0,60.5,11.9, 0  ,271.0
711.0,33.2,29.8,73.4, 195  ,764.0
281.0,11.8,1.8,40.0, 77  ,644.0
331.0,24.6,9.0,21.1, 102 ,977.0
841.0,34.7,81.7,51.1, 133 ,888.0
584.0,24.3,64.5,27.9, 74  ,868.0
567.0,18.7,69.7,27.5, 69 ,1256.0
243.0,6.1,22.3,25.6, 69  ,247.0
